t	g1r1	g1r2	g1ave	g2r1	g4r1
4.0060	0.32908	0.31604	0.32908	0.18200	0.16382
4.0080	0.24875	0.35620	0.24875	0.26227	0.16382
4.0100	0.32908	0.35620	0.32908	0.22213	0.16382
4.0120	0.32908	0.31604	0.32908	0.18200	0.11353
4.0140	0.24875	0.31604	0.24875	0.18200	0.22667
4.0160	0.32908	0.35620	0.32908	0.26227	0.11353
4.0180	0.16843	0.43653	0.16843	0.14187	0.16382
4.0200	0.32908	0.35620	0.32908	0.14187	0.22667
4.0220	0.24875	0.23571	0.24875	0.26227	0.22667
4.0240	0.12827	0.23571	0.12827	0.18200	0.22667
4.0260	0.16843	0.27588	0.16843	0.18200	0.22667
4.0280	0.28892	0.31604	0.28892	0.18200	0.22667
4.0300	0.40137	0.27588	0.40137	0.26227	0.28953
4.0320	0.24875	0.27588	0.24875	0.18200	0.22667
4.0340	0.24875	0.31604	0.24875	0.26227	0.16382
4.0360	0.24875	0.35620	0.24875	0.18200	0.16382
4.0380	0.24875	0.35620	0.24875	0.18200	0.28953
4.0400	0.20859	0.31604	0.20859	0.22213	0.16382
4.0420	0.16843	0.27588	0.16843	0.26227	-0.012179
4.0440	0.24875	0.27588	0.24875	0.14187	0.22667
4.0460	0.24875	0.35620	0.24875	0.14187	0.28953
4.0480	0.16843	0.35620	0.16843	0.30240	0.28953
4.0500	0.24875	0.35620	0.24875	0.14187	0.16382
4.0520	0.20859	0.31604	0.20859	0.14187	0.11353
4.0540	0.24875	0.31604	0.24875	0.18200	0.35238
4.0560	0.32908	0.35620	0.32908	0.26227	0.35238
4.0580	0.20859	0.35620	0.20859	0.18200	0.16382
4.0600	0.24875	0.31604	0.24875	0.18200	0.28953
4.0620	0.36121	0.27588	0.36121	0.22213	0.22667
4.0640	0.36121	0.35620	0.36121	0.30240	0.22667
4.0660	0.24875	0.31604	0.24875	0.18200	0.28953
4.0680	0.32908	0.35620	0.32908	0.30240	0.050677
4.0700	0.24875	0.39636	0.24875	0.10173	0.11353
4.0720	0.28892	0.35620	0.28892	0.18200	0.28953
4.0740	0.20859	0.23571	0.20859	0.26227	0.22667
4.0760	0.20859	0.27588	0.20859	0.26227	0.22667
4.0780	0.28892	0.31604	0.28892	0.22213	0.22667
4.0800	0.24875	0.31604	0.24875	0.18200	0.35238
4.0820	0.28892	0.27588	0.28892	0.34253	0.35238
4.0840	0.12827	0.27588	0.12827	0.14187	0.28953
4.0860	0.24875	0.31604	0.24875	0.14187	0.22667
4.0880	0.24875	0.31604	0.24875	0.26227	0.22667
4.0900	0.20859	0.27588	0.20859	0.26227	0.28953
4.0920	0.20859	0.27588	0.20859	0.30240	0.22667
4.0940	0.24875	0.31604	0.24875	0.26227	0.28953
4.0960	0.28892	0.31604	0.28892	0.26227	0.22667
4.0980	0.24875	0.31604	0.24875	0.22213	0.22667
4.1000	0.20859	0.35620	0.20859	0.26227	0.22667
4.1020	0.32908	0.39636	0.32908	0.26227	0.16382
4.1040	0.24875	0.35620	0.24875	0.22213	0.22667
4.1060	0.28892	0.35620	0.28892	0.22213	0.35238
4.1080	0.24875	0.35620	0.24875	0.30240	0.16382
4.1100	0.24875	0.35620	0.24875	0.14187	0.28953
4.1120	0.32908	0.39636	0.32908	0.22213	0.22667
4.1140	0.20859	0.31604	0.20859	0.30240	0.11353
4.1160	0.32908	0.31604	0.32908	0.30240	0.22667
4.1180	0.20859	0.39636	0.20859	0.18200	0.16382
4.1200	0.20859	0.39636	0.20859	0.22213	0.28953
4.1220	0.24875	0.31604	0.24875	0.26227	0.28953
4.1240	0.16843	0.27588	0.16843	0.22213	0.16382
4.1260	0.24875	0.27588	0.24875	0.30240	0.35238
4.1280	0.28892	0.39636	0.28892	0.26227	0.28953
4.1300	0.20859	0.31604	0.20859	0.26227	0.35238
4.1320	0.16843	0.31604	0.16843	0.18200	0.28953
4.1340	0.24875	0.31604	0.24875	0.30240	0.22667
4.1360	0.24875	0.35620	0.24875	0.14187	0.22667
4.1380	0.24875	0.31604	0.24875	0.22213	0.22667
4.1400	0.20859	0.27588	0.20859	0.30240	0.28953
4.1420	0.24875	0.27588	0.24875	0.34253	0.16382
4.1440	0.20859	0.31604	0.20859	0.22213	0.22667
4.1460	0.28892	0.27588	0.28892	0.26227	0.22667
4.1480	0.24875	0.27588	0.24875	0.38267	0.16382
4.1500	0.20859	0.39636	0.20859	0.30240	0.22667
4.1520	0.16843	0.43653	0.16843	0.22213	0.28953
4.1540	0.24875	0.27588	0.24875	0.26227	0.16382
4.1560	0.20859	0.27588	0.20859	0.26227	0.28953
4.1580	0.16843	0.31604	0.16843	0.22213	0.22667
4.1600	0.28892	0.35620	0.28892	0.38267	0.28953
4.1620	0.28892	0.31604	0.28892	0.18200	0.41524
4.1640	0.20859	0.31604	0.20859	0.26227	0.22667
4.1660	0.16843	0.27588	0.16843	0.22213	0.28953
4.1680	0.24875	0.31604	0.24875	0.26227	0.22667
4.1700	0.24875	0.31604	0.24875	0.18200	0.16382
4.1720	0.24875	0.27588	0.24875	0.22213	0.22667
4.1740	0.20859	0.31604	0.20859	0.38267	0.22667
4.1760	0.20859	0.31604	0.20859	0.30240	0.16382
4.1780	0.24875	0.35620	0.24875	0.26227	0.41524
4.1800	0.28892	0.31604	0.28892	0.38267	0.16382
4.1820	0.20859	0.43653	0.20859	0.30240	0.22667
4.1840	0.28892	0.43653	0.28892	0.34253	0.28953
4.1860	0.20859	0.39636	0.20859	0.22213	0.28953
4.1880	0.28892	0.23571	0.28892	0.26227	0.35238
4.1900	0.20859	0.27588	0.20859	0.22213	0.22667
4.1920	0.20859	0.31604	0.20859	0.22213	0.22667
4.1940	0.36121	0.39636	0.36121	0.34253	0.22667
4.1960	0.24875	0.31604	0.24875	0.22213	0.35238
4.1980	0.28892	0.31604	0.28892	0.30240	0.22667
4.2000	0.20859	0.35620	0.20859	0.26227	0.16382
4.2020	0.24875	0.39636	0.24875	0.22213	0.16382
4.2040	0.28892	0.35620	0.28892	0.26227	0.22667
4.2060	0.20859	0.35620	0.20859	0.34253	0.050677
4.2080	0.20859	0.39636	0.20859	0.30240	0.16382
4.2100	0.24875	0.39636	0.24875	0.30240	0.16382
4.2120	0.20859	0.39636	0.20859	0.26227	0.35238
4.2140	0.28892	0.43653	0.28892	0.34253	0.16382
4.2160	0.12827	0.47669	0.12827	0.26227	0.11353
4.2180	0.24875	0.39636	0.24875	0.22213	0.28953
4.2200	0.24875	0.23571	0.24875	0.26227	0.22667
4.2220	0.16843	0.27588	0.16843	0.30240	0.28953
4.2240	0.16843	0.31604	0.16843	0.22213	0.22667
4.2260	0.24875	0.27588	0.24875	0.26227	0.16382
4.2280	0.40137	0.31604	0.40137	0.34253	0.16382
4.2300	0.24875	0.31604	0.24875	0.30240	0.28953
4.2320	0.24875	0.31604	0.24875	0.38267	0.11353
4.2340	0.24875	0.31604	0.24875	0.30240	0.11353
4.2360	0.28892	0.35620	0.28892	0.22213	0.050677
4.2380	0.24875	0.31604	0.24875	0.22213	0.22667
4.2400	0.20859	0.35620	0.20859	0.34253	0.050677
4.2420	0.12827	0.27588	0.12827	0.26227	0.22667
4.2440	0.24875	0.27588	0.24875	0.22213	0.22667
4.2460	0.24875	0.35620	0.24875	0.30240	0.28953
4.2480	0.12827	0.39636	0.12827	0.26227	0.22667
4.2500	0.20859	0.20358	0.20859	0.30240	0.11353
4.2520	0.28892	0.20358	0.28892	0.30240	0.22667
4.2540	0.36121	0.23571	0.36121	0.26227	0.22667
4.2560	0.24875	0.27588	0.24875	0.34253	0.16382
4.2580	0.16843	0.27588	0.16843	0.26227	0.16382
4.2600	0.24875	0.27588	0.24875	0.26227	0.11353
4.2620	0.32908	0.27588	0.32908	0.34253	0.050677
4.2640	0.24875	0.31604	0.24875	0.26227	0.22667
4.2660	0.28892	0.31604	0.28892	0.38267	0.050677
4.2680	0.12827	0.27588	0.12827	0.18200	0.16382
4.2700	0.20859	0.27588	0.20859	0.22213	0.22667
4.2720	0.20859	0.27588	0.20859	0.30240	0.22667
4.2740	0.16843	0.23571	0.16843	0.26227	0.16382
4.2760	0.20859	0.27588	0.20859	0.30240	0.22667
4.2780	0.24875	0.31604	0.24875	0.26227	0.28953
4.2800	0.32908	0.31604	0.32908	0.34253	0.35238
4.2820	0.20859	0.31604	0.20859	0.26227	0.16382
4.2840	0.20859	0.20358	0.20859	0.26227	0.16382
4.2860	0.28892	0.23571	0.28892	0.26227	0.11353
4.2880	0.20859	0.27588	0.20859	0.30240	0.11353
4.2900	0.24875	0.27588	0.24875	0.34253	0.22667
4.2920	0.20859	0.27588	0.20859	0.26227	0.050677
4.2940	0.20859	0.27588	0.20859	0.22213	0.16382
4.2960	0.28892	0.31604	0.28892	0.30240	0.11353
4.2980	0.16843	0.31604	0.16843	0.30240	0.28953
4.3000	0.24875	0.27588	0.24875	0.30240	0.22667
4.3020	0.12827	0.31604	0.12827	0.22213	0.11353
4.3040	0.16843	0.31604	0.16843	0.22213	0.28953
4.3060	0.24875	0.27588	0.24875	0.30240	0.22667
4.3080	0.12827	0.27588	0.12827	0.26227	0.16382
4.3100	0.20859	0.31604	0.20859	0.30240	0.28953
4.3120	0.28892	0.39636	0.28892	0.30240	0.16382
4.3140	0.20859	0.31604	0.20859	0.38267	0.28953
4.3160	0.16843	0.23571	0.16843	0.30240	0.28953
4.3180	0.20859	0.27588	0.20859	0.30240	0.11353
4.3200	0.24875	0.27588	0.24875	0.22213	0.16382
4.3220	0.12827	0.31604	0.12827	0.30240	0.11353
4.3240	0.16843	0.31604	0.16843	0.30240	0.16382
4.3260	0.20859	0.27588	0.20859	0.26227	0.22667
4.3280	0.16843	0.31604	0.16843	0.22213	0.22667
4.3300	0.24875	0.27588	0.24875	0.26227	0.11353
4.3320	0.16843	0.23571	0.16843	0.34253	0.28953
4.3340	0.20859	0.23571	0.20859	0.26227	0.22667
4.3360	0.12827	0.23571	0.12827	0.22213	0.22667
4.3380	0.20859	0.20358	0.20859	0.30240	0.16382
4.3400	0.12827	0.23571	0.12827	0.34253	0.16382
4.3420	0.12827	0.31604	0.12827	0.26227	0.22667
4.3440	0.16843	0.31604	0.16843	0.34253	0.35238
4.3460	0.20859	0.23571	0.20859	0.30240	0.22667
4.3480	0.088103	0.16342	0.088103	0.34253	0.22667
4.3500	0.12827	0.20358	0.12827	0.22213	0.28953
4.3520	0.20859	0.23571	0.20859	0.26227	0.22667
4.3540	0.12827	0.23571	0.12827	0.26227	0.28953
4.3560	0.12827	0.27588	0.12827	0.26227	0.22667
4.3580	0.16843	0.23571	0.16843	0.30240	0.22667
4.3600	0.20859	0.23571	0.20859	0.22213	0.35238
4.3620	0.12827	0.20358	0.12827	0.22213	0.28953
4.3640	0.20859	0.20358	0.20859	0.34253	0.11353
4.3660	0.12827	0.23571	0.12827	0.30240	0.22667
4.3680	0.24875	0.23571	0.24875	0.30240	0.11353
4.3700	0.088103	0.23571	0.088103	0.26227	0.28953
4.3720	0.16843	0.27588	0.16843	0.34253	0.28953
4.3740	-0.024353	0.31604	-0.024353	0.30240	0.22667
4.3760	0.12827	0.35620	0.12827	0.26227	0.28953
4.3780	0.24875	0.27588	0.24875	0.34253	0.35238
4.3800	0.047940	0.20358	0.047940	0.30240	0.35238
4.3820	0.088103	0.20358	0.088103	0.34253	0.35238
4.3840	0.088103	0.23571	0.088103	0.22213	0.35238
4.3860	0.20859	0.23571	0.20859	0.26227	0.28953
4.3880	0.088103	0.31604	0.088103	0.26227	0.35238
4.3900	0.088103	0.31604	0.088103	0.30240	0.22667
4.3920	0.16843	0.23571	0.16843	0.30240	0.28953
4.3940	0.20859	0.23571	0.20859	0.26227	0.28953
4.3960	0.16843	0.23571	0.16843	0.26227	0.35238
4.3980	0.20859	0.27588	0.20859	0.34253	0.11353
4.4000	0.088103	0.31604	0.088103	0.26227	0.28953
4.4020	0.20859	0.35620	0.20859	0.30240	0.28953
4.4040	0.12827	0.31604	0.12827	0.30240	0.35238
4.4060	0.088103	0.35620	0.088103	0.26227	0.35238
4.4080	0.088103	0.35620	0.088103	0.26227	0.28953
4.4100	0.088103	0.39636	0.088103	0.22213	0.41524
4.4120	0.24875	0.35620	0.24875	0.34253	0.47809
4.4140	0.015810	0.31604	0.015810	0.22213	0.35238
4.4160	0.16843	0.31604	0.16843	0.22213	0.41524
4.4180	0.16843	0.35620	0.16843	0.18200	0.35238
4.4200	0.12827	0.39636	0.12827	0.22213	0.41524
4.4220	0.088103	0.39636	0.088103	0.22213	0.41524
4.4240	0.12827	0.31604	0.12827	0.22213	0.22667
4.4260	0.20859	0.27588	0.20859	0.22213	0.35238
4.4280	0.20859	0.27588	0.20859	0.26227	0.41524
4.4300	0.12827	0.31604	0.12827	0.30240	0.41524
4.4320	0.12827	0.31604	0.12827	0.14187	0.28953
4.4340	0.16843	0.35620	0.16843	0.18200	0.22667
4.4360	0.12827	0.35620	0.12827	0.22213	0.35238
4.4380	0.12827	0.27588	0.12827	0.30240	0.28953
4.4400	0.047940	0.20358	0.047940	0.18200	0.41524
4.4420	0.12827	0.31604	0.12827	0.14187	0.35238
4.4440	0.16843	0.27588	0.16843	0.26227	0.47809
4.4460	0.24875	0.23571	0.24875	0.26227	0.41524
4.4480	0.088103	0.23571	0.088103	0.26227	0.35238
4.4500	0.16843	0.27588	0.16843	0.26227	0.47809
4.4520	0.20859	0.31604	0.20859	0.22213	0.41524
4.4540	0.12827	0.35620	0.12827	0.30240	0.28953
4.4560	0.088103	0.27588	0.088103	0.26227	0.47809
4.4580	0.16843	0.31604	0.16843	0.18200	0.28953
4.4600	0.16843	0.27588	0.16843	0.30240	0.41524
4.4620	0.16843	0.27588	0.16843	0.26227	0.41524
4.4640	0.12827	0.31604	0.12827	0.34253	0.41524
4.4660	0.047940	0.35620	0.047940	0.18200	0.41524
4.4680	0.088103	0.35620	0.088103	0.22213	0.41524
4.4700	0.12827	0.20358	0.12827	0.26227	0.35238
4.4720	0.12827	0.20358	0.12827	0.22213	0.47809
4.4740	0.088103	0.23571	0.088103	0.22213	0.41524
4.4760	0.12827	0.23571	0.12827	0.26227	0.41524
4.4780	0.20859	0.23571	0.20859	0.30240	0.54095
4.4800	0.12827	0.23571	0.12827	0.30240	0.35238
4.4820	0.12827	0.31604	0.12827	0.30240	0.41524
4.4840	0.24875	0.27588	0.24875	0.30240	0.41524
4.4860	0.088103	0.27588	0.088103	0.26227	0.35238
4.4880	0.088103	0.27588	0.088103	0.26227	0.35238
4.4900	0.047940	0.27588	0.047940	0.30240	0.35238
4.4920	0.12827	0.20358	0.12827	0.14187	0.41524
4.4940	0.12827	0.20358	0.12827	0.30240	0.35238
4.4960	0.088103	0.23571	0.088103	0.22213	0.47809
4.4980	0.20859	0.27588	0.20859	0.26227	0.47809
4.5000	0.047940	0.27588	0.047940	0.18200	0.41524
4.5020	0.088103	0.23571	0.088103	0.22213	0.47809
4.5040	0.12827	0.12326	0.12827	0.30240	0.28953
4.5060	0.047940	0.23571	0.047940	0.26227	0.41524
4.5080	0.12827	0.27588	0.12827	0.26227	0.54095
4.5100	0.16843	0.23571	0.16843	0.30240	0.35238
4.5120	0.12827	0.27588	0.12827	0.26227	0.54095
4.5140	0.088103	0.31604	0.088103	0.30240	0.35238
4.5160	0.088103	0.31604	0.088103	0.26227	0.41524
4.5180	0.20859	0.35620	0.20859	0.18200	0.41524
4.5200	0.015810	0.31604	0.015810	0.26227	0.28953
4.5220	0.047940	0.27588	0.047940	0.26227	0.41524
4.5240	0.16843	0.23571	0.16843	0.22213	0.47809
4.5260	0.088103	0.20358	0.088103	0.18200	0.41524
4.5280	0.16843	0.23571	0.16843	0.26227	0.35238
4.5300	0.088103	0.31604	0.088103	0.26227	0.41524
4.5320	0.12827	0.31604	0.12827	0.22213	0.47809
4.5340	0.088103	0.27588	0.088103	0.18200	0.47809
4.5360	0.12827	0.20358	0.12827	0.26227	0.41524
4.5380	0.088103	0.27588	0.088103	0.30240	0.35238
4.5400	0.047940	0.27588	0.047940	0.26227	0.41524
4.5420	0.088103	0.27588	0.088103	0.30240	0.47809
4.5440	0.16843	0.27588	0.16843	0.22213	0.47809
4.5460	0.015810	0.27588	0.015810	0.26227	0.41524
4.5480	0.015810	0.27588	0.015810	0.22213	0.41524
4.5500	0.16843	0.27588	0.16843	0.22213	0.41524
4.5520	0.088103	0.23571	0.088103	0.22213	0.47809
4.5540	0.088103	0.23571	0.088103	0.22213	0.35238
4.5560	0.088103	0.20358	0.088103	0.30240	0.35238
4.5580	0.12827	0.20358	0.12827	0.18200	0.47809
4.5600	0.088103	0.23571	0.088103	0.22213	0.47809
4.5620	0.12827	0.35620	0.12827	0.30240	0.35238
4.5640	0.047940	0.35620	0.047940	0.22213	0.35238
4.5660	0.088103	0.23571	0.088103	0.26227	0.35238
4.5680	0.015810	0.23571	0.015810	0.26227	0.41524
4.5700	0.12827	0.27588	0.12827	0.26227	0.47809
4.5720	-0.024353	0.31604	-0.024353	0.22213	0.35238
4.5740	0.015810	0.23571	0.015810	0.22213	0.41524
4.5760	0.20859	0.27588	0.20859	0.30240	0.41524
4.5780	0.12827	0.27588	0.12827	0.18200	0.54095
4.5800	0.088103	0.23571	0.088103	0.26227	0.47809
4.5820	0.047940	0.23571	0.047940	0.22213	0.35238
4.5840	0.12827	0.31604	0.12827	0.10173	0.41524
4.5860	0.088103	0.27588	0.088103	0.14187	0.47809
4.5880	0.088103	0.27588	0.088103	0.22213	0.47809
4.5900	0.088103	0.23571	0.088103	0.26227	0.41524
4.5920	0.047940	0.27588	0.047940	0.18200	0.41524
4.5940	0.088103	0.39636	0.088103	0.34253	0.47809
4.5960	0.12827	0.35620	0.12827	0.22213	0.41524
4.5980	0.015810	0.27588	0.015810	0.22213	0.28953
4.6000	0.047940	0.23571	0.047940	0.22213	0.47809
4.6020	0.12827	0.27588	0.12827	0.22213	0.35238
4.6040	0.015810	0.27588	0.015810	0.18200	0.54095
4.6060	0.047940	0.23571	0.047940	0.22213	0.47809
4.6080	0.047940	0.27588	0.047940	0.22213	0.35238
4.6100	0.20859	0.27588	0.20859	0.18200	0.28953
4.6120	0.088103	0.27588	0.088103	0.18200	0.47809
4.6140	0.088103	0.20358	0.088103	0.26227	0.35238
4.6160	0.047940	0.27588	0.047940	0.18200	0.35238
4.6180	0.047940	0.27588	0.047940	0.14187	0.28953
4.6200	0.047940	0.35620	0.047940	0.18200	0.47809
4.6220	0.088103	0.23571	0.088103	0.26227	0.41524
4.6240	0.015810	0.31604	0.015810	0.26227	0.41524
4.6260	0.088103	0.35620	0.088103	0.22213	0.54095
4.6280	0.20859	0.35620	0.20859	0.34253	0.41524
4.6300	0.047940	0.20358	0.047940	0.18200	0.54095
4.6320	0.015810	0.16342	0.015810	0.22213	0.41524
4.6340	0.088103	0.23571	0.088103	0.18200	0.41524
4.6360	0.12827	0.27588	0.12827	0.10173	0.41524
4.6380	0.12827	0.20358	0.12827	0.18200	0.60381
4.6400	0.047940	0.23571	0.047940	0.22213	0.35238
4.6420	0.088103	0.23571	0.088103	0.10173	0.41524
4.6440	0.20859	0.20358	0.20859	0.18200	0.28953
4.6460	0.12827	0.16342	0.12827	0.22213	0.47809
4.6480	0.16843	0.23571	0.16843	0.30240	0.41524
4.6500	0.047940	0.27588	0.047940	0.14187	0.35238
4.6520	0.088103	0.27588	0.088103	0.18200	0.47809
4.6540	0.12827	0.20358	0.12827	0.26227	0.41524
4.6560	0.015810	0.27588	0.015810	0.18200	0.54095
4.6580	0.088103	0.31604	0.088103	0.26227	0.35238
4.6600	0.088103	0.35620	0.088103	0.22213	0.60381
4.6620	0.24875	0.23571	0.24875	0.22213	0.47809
4.6640	0.088103	0.27588	0.088103	0.14187	0.54095
4.6660	0.047940	0.23571	0.047940	0.22213	0.47809
4.6680	0.12827	0.27588	0.12827	0.029495	0.35238
4.6700	0.12827	0.27588	0.12827	0.10173	0.35238
4.6720	0.16843	0.35620	0.16843	0.22213	0.54095
4.6740	0.16843	0.35620	0.16843	0.30240	0.35238
4.6760	0.047940	0.31604	0.047940	0.22213	0.41524
4.6780	0.12827	0.23571	0.12827	0.14187	0.47809
4.6800	0.12827	0.27588	0.12827	0.30240	0.35238
4.6820	0.047940	0.35620	0.047940	0.26227	0.54095
4.6840	0.047940	0.35620	0.047940	0.18200	0.35238
4.6860	0.088103	0.31604	0.088103	0.26227	0.35238
4.6880	0.16843	0.31604	0.16843	0.22213	0.41524
4.6900	0.088103	0.31604	0.088103	0.18200	0.47809
4.6920	0.088103	0.35620	0.088103	0.22213	0.28953
4.6940	0.12827	0.31604	0.12827	0.22213	0.35238
4.6960	0.20859	0.31604	0.20859	0.14187	0.35238
4.6980	0.12827	0.27588	0.12827	0.18200	0.47809
4.7000	0.12827	0.27588	0.12827	0.30240	0.28953
4.7020	0.088103	0.31604	0.088103	0.18200	0.22667
4.7040	0.12827	0.39636	0.12827	0.14187	0.41524
4.7060	0.20859	0.39636	0.20859	0.38267	0.35238
4.7080	0.088103	0.31604	0.088103	0.22213	0.41524
4.7100	0.12827	0.20358	0.12827	0.26227	0.35238
4.7120	0.047940	0.31604	0.047940	0.22213	0.47809
4.7140	0.16843	0.35620	0.16843	0.18200	0.35238
4.7160	0.088103	0.31604	0.088103	0.22213	0.35238
4.7180	0.047940	0.31604	0.047940	0.18200	0.35238
4.7200	0.16843	0.31604	0.16843	0.22213	0.41524
4.7220	0.16843	0.31604	0.16843	0.14187	0.41524
4.7240	0.20859	0.31604	0.20859	0.26227	0.47809
4.7260	0.088103	0.27588	0.088103	0.22213	0.28953
4.7280	0.12827	0.27588	0.12827	0.14187	0.35238
4.7300	0.12827	0.27588	0.12827	0.18200	0.35238
4.7320	0.12827	0.31604	0.12827	0.26227	0.41524
4.7340	0.088103	0.27588	0.088103	0.26227	0.35238
4.7360	0.047940	0.35620	0.047940	0.22213	0.22667
4.7380	0.047940	0.39636	0.047940	0.18200	0.41524
4.7400	0.20859	0.27588	0.20859	0.30240	0.28953
4.7420	0.047940	0.16342	0.047940	0.22213	0.35238
4.7440	0.12827	0.20358	0.12827	0.22213	0.41524
4.7460	0.12827	0.23571	0.12827	0.22213	0.35238
4.7480	0.12827	0.23571	0.12827	0.18200	0.41524
4.7500	0.12827	0.16342	0.12827	0.18200	0.41524
4.7520	0.088103	0.20358	0.088103	0.18200	0.22667
4.7540	0.20859	0.23571	0.20859	0.18200	0.28953
4.7560	0.16843	0.27588	0.16843	0.14187	0.41524
4.7580	0.12827	0.20358	0.12827	0.30240	0.35238
4.7600	0.088103	0.16342	0.088103	0.14187	0.35238
4.7620	0.12827	0.23571	0.12827	0.18200	0.28953
4.7640	0.047940	0.23571	0.047940	0.14187	0.35238
4.7660	0.047940	0.23571	0.047940	0.30240	0.22667
4.7680	0.047940	0.31604	0.047940	0.22213	0.35238
4.7700	0.088103	0.27588	0.088103	0.14187	0.35238
4.7720	0.12827	0.27588	0.12827	0.26227	0.35238
4.7740	0.16843	0.16342	0.16843	0.26227	0.41524
4.7760	0.12827	0.23571	0.12827	0.22213	0.35238
4.7780	0.12827	0.27588	0.12827	0.22213	0.47809
4.7800	0.16843	0.27588	0.16843	0.14187	0.35238
4.7820	0.12827	0.23571	0.12827	0.18200	0.28953
4.7840	0.088103	0.31604	0.088103	0.22213	0.35238
4.7860	0.088103	0.31604	0.088103	0.18200	0.22667
4.7880	0.16843	0.35620	0.16843	0.22213	0.16382
4.7900	0.047940	0.27588	0.047940	0.22213	0.35238
4.7920	0.088103	0.23571	0.088103	0.34253	0.16382
4.7940	0.015810	0.23571	0.015810	0.18200	0.22667
4.7960	0.047940	0.27588	0.047940	0.18200	0.41524
4.7980	0.047940	0.23571	0.047940	0.26227	0.22667
4.8000	0.047940	0.31604	0.047940	0.22213	0.28953
4.8020	0.088103	0.31604	0.088103	0.26227	0.35238
4.8040	0.047940	0.23571	0.047940	0.18200	0.47809
4.8060	0.16843	0.16342	0.16843	0.26227	0.41524
4.8080	0.015810	0.20358	0.015810	0.14187	0.28953
4.8100	0.12827	0.27588	0.12827	0.14187	0.28953
4.8120	0.16843	0.31604	0.16843	0.22213	0.35238
4.8140	0.047940	0.27588	0.047940	0.18200	0.28953
4.8160	0.047940	0.27588	0.047940	0.22213	0.22667
4.8180	0.047940	0.35620	0.047940	0.22213	0.28953
4.8200	0.12827	0.39636	0.12827	0.18200	0.28953
4.8220	0.088103	0.27588	0.088103	0.18200	0.22667
4.8240	0.047940	0.27588	0.047940	0.26227	0.16382
4.8260	0.12827	0.27588	0.12827	0.26227	0.16382
4.8280	0.088103	0.31604	0.088103	0.18200	0.16382
4.8300	0.088103	0.27588	0.088103	0.18200	0.41524
4.8320	0.12827	0.31604	0.12827	0.26227	0.22667
4.8340	0.015810	0.31604	0.015810	0.14187	0.28953
4.8360	0.16843	0.27588	0.16843	0.22213	0.28953
4.8380	0.16843	0.23571	0.16843	0.22213	0.28953
4.8400	0.047940	0.27588	0.047940	0.26227	0.28953
4.8420	0.015810	0.27588	0.015810	0.18200	0.16382
4.8440	0.088103	0.35620	0.088103	0.22213	0.16382
4.8460	0.16843	0.20358	0.16843	0.26227	0.22667
4.8480	0.088103	0.27588	0.088103	0.18200	0.11353
4.8500	0.088103	0.31604	0.088103	0.26227	0.22667
4.8520	0.12827	0.31604	0.12827	0.22213	0.22667
4.8540	0.16843	0.23571	0.16843	0.22213	0.22667
4.8560	0.12827	0.23571	0.12827	0.14187	0.28953
4.8580	0.088103	0.20358	0.088103	0.30240	0.11353
4.8600	0.088103	0.23571	0.088103	0.14187	0.11353
4.8620	0.16843	0.20358	0.16843	0.14187	0.22667
4.8640	0.16843	0.23571	0.16843	0.26227	0.28953
4.8660	0.088103	0.27588	0.088103	0.18200	0.11353
4.8680	0.047940	0.27588	0.047940	0.14187	0.22667
4.8700	0.16843	0.20358	0.16843	0.22213	0.16382
4.8720	0.20859	0.31604	0.20859	0.22213	0.16382
4.8740	0.12827	0.27588	0.12827	0.22213	0.11353
4.8760	0.088103	0.27588	0.088103	0.18200	0.11353
4.8780	0.16843	0.23571	0.16843	0.22213	0.16382
4.8800	0.088103	0.27588	0.088103	0.14187	0.11353
4.8820	0.12827	0.27588	0.12827	0.14187	0.22667
4.8840	0.16843	0.35620	0.16843	0.30240	-0.012179
4.8860	0.088103	0.27588	0.088103	0.14187	0.22667
4.8880	0.20859	0.23571	0.20859	0.18200	0.22667
4.8900	0.16843	0.23571	0.16843	0.18200	0.16382
4.8920	0.015810	0.23571	0.015810	0.18200	0.16382
4.8940	0.088103	0.23571	0.088103	0.14187	0.11353
4.8960	0.12827	0.31604	0.12827	0.18200	0.11353
4.8980	0.24875	0.31604	0.24875	0.22213	0.22667
4.9000	0.16843	0.27588	0.16843	0.22213	0.050677
4.9020	0.047940	0.20358	0.047940	0.22213	0.11353
4.9040	0.20859	0.23571	0.20859	0.18200	0.050677
4.9060	0.16843	0.23571	0.16843	0.22213	-0.012179
4.9080	0.16843	0.31604	0.16843	0.18200	0.22667
4.9100	0.12827	0.23571	0.12827	0.14187	-0.012179
4.9120	0.088103	0.31604	0.088103	0.18200	0.11353
4.9140	0.12827	0.31604	0.12827	0.14187	0.16382
4.9160	0.20859	0.35620	0.20859	0.22213	0.16382
4.9180	0.20859	0.31604	0.20859	0.22213	-0.012179
4.9200	0.088103	0.27588	0.088103	0.18200	0.11353
4.9220	0.20859	0.27588	0.20859	0.22213	0.11353
4.9240	0.20859	0.31604	0.20859	0.18200	0.16382
4.9260	0.088103	0.31604	0.088103	0.22213	0.11353
4.9280	0.047940	0.39636	0.047940	0.22213	0.11353
4.9300	0.20859	0.43653	0.20859	0.18200	0.11353
4.9320	0.20859	0.39636	0.20859	0.30240	0.050677
4.9340	0.20859	0.27588	0.20859	0.22213	0.11353
