t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g4r1	g4r2	g4ave
12.658	0.026140	-0.0080130	0.0090635	-0.084716	-0.13897	-0.11184	-0.043567	-0.086333	-0.064950
12.660	0.17952	-0.0080130	0.085752	-0.044473	-0.17921	-0.11184	-0.043567	-0.14915	-0.096361
12.662	0.17952	0.26645	0.22298	0.027965	0.094443	0.061204	-0.043567	-0.023511	-0.033539
12.664	0.058429	0.15344	0.10593	-0.044473	0.054200	0.0048635	-0.16921	-0.14915	-0.15918
12.666	0.34096	0.38754	0.36425	0.14869	0.21517	0.18193	0.20772	0.21521	0.21147
12.668	0.21988	0.50862	0.36425	-0.0042300	0.21517	0.10547	-0.10639	0.21521	0.054412
12.670	0.17952	0.30681	0.24316	-0.0042300	0.094443	0.045107	-0.043567	-0.023511	-0.033539
12.672	0.41362	0.30681	0.36021	0.14869	0.013957	0.081325	0.32080	-0.023511	0.14864
12.674	0.098791	0.11307	0.10593	-0.12496	-0.10677	-0.11587	-0.043567	-0.086333	-0.064950
12.676	0.21988	-0.12910	0.045390	0.027965	-0.10677	-0.039403	0.019255	-0.33762	-0.15918
12.678	0.45398	0.19380	0.32389	0.18894	0.13469	0.16181	0.32080	-0.14915	0.085822
12.680	0.17952	0.032349	0.10593	0.068208	0.013957	0.041083	0.14490	-0.14915	-0.0021280
12.682	0.57506	0.11307	0.34407	0.22918	0.013957	0.12157	0.32080	-0.086333	0.11723
12.684	0.45398	0.34717	0.40058	0.14869	0.094443	0.12157	0.20772	0.21521	0.21147
12.686	0.13915	0.15344	0.14630	-0.044473	-0.026286	-0.035379	-0.10639	-0.086333	-0.096361
12.688	0.30060	0.11307	0.20684	-0.044473	-0.026286	-0.035379	0.082077	0.10213	0.092105
12.690	0.058429	0.46826	0.26334	-0.12496	0.17493	0.024985	-0.16921	0.21521	0.023001
12.692	-0.014222	0.19380	0.089788	-0.12496	0.094443	-0.015258	-0.23203	-0.21198	-0.22200
12.694	0.17952	0.34717	0.26335	-0.044473	0.17493	0.065228	0.082077	0.039311	0.060694
12.696	0.30060	0.26645	0.28353	-0.0042300	0.054200	0.024985	-0.043567	0.039311	-0.0021280
12.698	0.41362	0.072711	0.24316	0.10845	-0.066529	0.020961	0.20772	-0.14915	0.029283
12.700	0.61543	0.26645	0.44094	0.26942	0.054200	0.16181	0.38362	-0.086333	0.14864
12.702	0.38133	0.11307	0.24720	0.068208	0.013957	0.041083	0.14490	-0.14915	-0.0021280
12.704	0.41362	-0.048375	0.18262	0.10845	-0.066529	0.020961	0.082077	-0.27480	-0.096361
12.706	0.38133	0.30681	0.34407	0.14869	0.094443	0.12157	0.20772	-0.023511	0.092104
12.708	0.026140	0.072711	0.049425	-0.0042300	-0.066529	-0.035379	-0.10639	-0.086333	-0.096361
12.710	0.26024	0.032349	0.14629	0.068208	-0.066529	0.00083950	-0.043567	-0.023511	-0.033539
12.712	0.17952	0.34717	0.26335	0.027965	0.094443	0.061204	-0.043567	0.21521	0.085823
12.714	0.098791	0.11307	0.10593	-0.044473	-0.026286	-0.035379	-0.10639	-0.14915	-0.12777
12.716	0.45398	0.38754	0.42076	0.14869	0.13469	0.14169	0.20772	0.10213	0.15493
12.718	0.30060	0.46826	0.38443	-0.044473	0.17493	0.065228	0.019255	0.27803	0.14864
12.720	0.21988	0.30681	0.26334	-0.0042300	0.13469	0.065228	0.082077	0.039311	0.060694
12.722	0.41362	0.38754	0.40058	0.18894	0.17493	0.18193	0.32080	0.039311	0.18005
12.724	0.26024	0.26645	0.26334	-0.044473	0.13469	0.045106	-0.043567	-0.023511	-0.033539
12.726	0.30060	-0.048375	0.12611	-0.0042300	-0.13897	-0.071599	0.019255	-0.33762	-0.15918
12.728	0.53470	0.15344	0.34407	0.14869	0.013957	0.081325	0.25798	-0.086333	0.085822
12.730	0.30060	-0.0080130	0.14629	-0.044473	-0.10677	-0.075622	0.082077	-0.21198	-0.064950
12.732	0.57506	0.032349	0.30371	0.22918	-0.066529	0.081326	0.25798	-0.023511	0.11723
12.734	0.49434	0.46826	0.48130	0.18894	0.054200	0.12157	0.20772	0.21521	0.21147
12.736	0.13915	0.26645	0.20280	-0.0042300	-0.026286	-0.015258	-0.043567	-0.086333	-0.064950
12.738	0.30060	0.26645	0.28353	0.027965	0.094443	0.061204	0.019255	-0.023511	-0.0021280
12.740	0.098791	0.42790	0.26334	-0.084716	0.13469	0.024985	-0.23203	0.21521	-0.0084100
12.742	0.026140	0.19380	0.10997	-0.12496	-0.066529	-0.095744	-0.23203	-0.023511	-0.12777
12.744	0.21988	0.34717	0.28353	-0.044473	0.054200	0.0048635	0.082077	0.039311	0.060694
12.746	0.21988	0.38754	0.30371	0.027965	0.094443	0.061204	0.019255	0.10213	0.060694
12.748	0.49434	0.072711	0.28353	0.22918	-0.13897	0.045106	0.25798	-0.14915	0.054412
12.750	0.65579	0.38754	0.52166	0.30967	0.13469	0.22218	0.50927	0.039311	0.27429
12.752	0.41362	0.26645	0.34003	0.068208	0.094443	0.081326	0.14490	-0.21198	-0.033539
12.754	0.41362	0.072711	0.24316	0.10845	-0.026286	0.041083	0.20772	-0.27480	-0.033539
12.756	0.38133	0.30681	0.34407	-0.0042300	0.013957	0.0048635	0.019255	-0.023511	-0.0021280
12.758	0.17952	0.15344	0.16648	-0.12496	-0.026286	-0.075622	-0.043567	-0.14915	-0.096361
12.760	0.34096	0.11307	0.22702	0.027965	-0.066529	-0.019282	0.019255	-0.14915	-0.064950
12.762	0.26024	0.26645	0.26334	-0.0042300	0.013957	0.0048635	-0.043567	0.10213	0.029283
12.764	0.098791	0.11307	0.10593	-0.044473	0.013957	-0.015258	-0.043567	-0.023511	-0.033539
12.766	0.49434	0.38754	0.44094	0.10845	0.21517	0.16181	0.082077	0.10213	0.092105
12.768	0.30060	0.50862	0.40461	0.068208	0.24737	0.15779	0.019255	0.15239	0.085823
12.770	0.26024	0.26645	0.26334	-0.044473	-0.026286	-0.035379	-0.10639	-0.023511	-0.064950
12.772	0.45398	0.38754	0.42076	0.068208	0.054200	0.061204	0.20772	0.039311	0.12352
12.774	0.26024	0.19380	0.22702	-0.0042300	-0.10677	-0.055501	-0.043567	-0.21198	-0.12777
12.776	0.30060	-0.16139	0.069606	-0.0042300	-0.17921	-0.091720	0.14490	-0.33762	-0.096361
12.778	0.45398	0.22609	0.34003	0.14869	0.054200	0.10145	0.32080	-0.086333	0.11723
12.780	0.34096	0.22609	0.28353	0.027965	0.094443	0.061204	0.082077	-0.21198	-0.064950
12.782	0.57506	0.15344	0.36425	0.18894	0.054200	0.12157	0.20772	-0.27480	-0.033539
12.784	0.53470	0.42790	0.48130	0.18894	0.17493	0.18193	0.20772	0.21521	0.21147
12.786	0.21988	0.19380	0.20684	-0.084716	-0.026286	-0.055501	-0.10639	-0.023511	-0.064950
12.788	0.34096	0.22609	0.28353	0.027965	0.054200	0.041083	-0.10639	0.039311	-0.033539
12.790	0.058429	0.42790	0.24316	-0.084716	0.094443	0.0048635	-0.043567	0.21521	0.085823
12.792	-0.014222	0.15344	0.069607	-0.16520	0.13469	-0.015258	-0.23203	-0.023511	-0.12777
12.794	0.21988	0.38754	0.30371	0.027965	0.17493	0.10145	-0.043567	0.10213	0.029283
12.796	0.21988	0.38754	0.30371	-0.0042300	0.094443	0.045107	-0.043567	0.039311	-0.0021280
12.798	0.49434	0.032349	0.26334	0.18894	-0.10677	0.041082	0.20772	-0.086333	0.060693
12.800	0.72844	0.26645	0.49744	0.22918	0.013957	0.12157	0.32080	0.10213	0.21147
12.802	0.41362	0.15344	0.28353	0.027965	0.013957	0.020961	0.019255	-0.086333	-0.033539
12.804	0.45398	-0.048375	0.20280	0.068208	-0.10677	-0.019282	0.20772	-0.33762	-0.064950
12.806	0.30060	0.26645	0.28353	-0.044473	0.094443	0.024985	0.082077	-0.21198	-0.064950
12.808	0.098791	0.11307	0.10593	-0.084716	-0.066529	-0.075622	-0.16921	-0.27480	-0.22200
12.810	0.34096	0.15344	0.24720	0.027965	0.013957	0.020961	0.019255	-0.086333	-0.033539
12.812	0.26024	0.34717	0.30371	-0.0042300	0.094443	0.045107	0.019255	0.10213	0.060694
12.814	0.13915	0.26645	0.20280	-0.12496	0.013957	-0.055501	-0.16921	-0.023511	-0.096361
12.816	0.49434	0.38754	0.44094	0.10845	0.094443	0.10145	0.14490	0.10213	0.12352
12.818	0.30060	0.50862	0.40461	0.068208	0.17493	0.12157	0.082077	0.21521	0.14864
12.820	0.17952	0.22609	0.20280	0.027965	0.054200	0.041083	0.019255	0.10213	0.060694
12.822	0.41362	0.38754	0.40058	0.14869	0.094443	0.12157	0.082077	0.10213	0.092105
12.824	0.26024	0.22609	0.24316	0.068208	-0.026286	0.020961	-0.10639	-0.086333	-0.096361
12.826	0.30060	-0.0080130	0.14629	0.068208	-0.10677	-0.019282	0.019255	-0.27480	-0.12777
12.828	0.45398	0.15344	0.30371	0.068208	0.013957	0.041083	0.20772	-0.023511	0.092104
12.830	0.34096	0.11307	0.22702	0.027965	-0.066529	-0.019282	-0.043567	-0.21198	-0.12777
12.832	0.49434	0.072711	0.28353	0.068208	-0.10677	-0.019282	0.25798	-0.14915	0.054412
12.834	0.45398	0.46826	0.46112	0.14869	0.13469	0.14169	0.20772	0.27803	0.24288
12.836	0.26024	0.22609	0.24316	-0.044473	-0.026286	-0.035379	-0.10639	-0.023511	-0.064950
12.838	0.30060	0.26645	0.28353	-0.0042300	0.054200	0.024985	0.019255	0.039311	0.029283
12.840	0.098791	0.42790	0.26334	-0.16520	0.13469	-0.015258	-0.043567	0.10213	0.029283
12.842	-0.014222	0.11307	0.049426	-0.20545	-0.026286	-0.11587	-0.043567	-0.086333	-0.064950
12.844	0.30060	0.34717	0.32389	0.027965	0.054200	0.041083	0.082077	0.039311	0.060694
12.846	0.21988	0.34717	0.28353	0.068208	0.054200	0.061204	0.019255	-0.023511	-0.0021280
12.848	0.38133	0.15344	0.26738	0.14869	-0.026286	0.061204	0.20772	-0.023511	0.092104
12.850	0.76880	0.34717	0.55799	0.34186	0.013957	0.17791	0.44644	0.10213	0.27429
12.852	0.38133	0.26645	0.32389	0.10845	0.013957	0.061204	-0.043567	-0.086333	-0.064950
12.854	0.41362	0.032349	0.22298	0.068208	-0.10677	-0.019282	0.14490	-0.21198	-0.033539
12.856	0.34096	0.22609	0.28353	-0.0042300	0.054200	0.024985	0.082077	0.10213	0.092105
12.858	0.058429	0.11307	0.085751	-0.16520	-0.13897	-0.15208	-0.34511	-0.27480	-0.30996
12.860	0.34096	0.19380	0.26738	0.10845	-0.026286	0.041083	0.082077	-0.14915	-0.033539
12.862	0.26024	0.34717	0.30371	0.027965	0.054200	0.041083	0.019255	0.10213	0.060694
12.864	0.17952	0.15344	0.16648	-0.044473	-0.026286	-0.035379	-0.10639	-0.023511	-0.064950
12.866	0.49434	0.34717	0.42076	0.10845	0.13469	0.12157	0.14490	0.10213	0.12352
12.868	0.26024	0.54091	0.40058	-0.0042300	0.28761	0.14169	0.082077	0.10213	0.092105
12.870	0.21988	0.26645	0.24316	-0.084716	0.13469	0.024985	0.019255	0.039311	0.029283
12.872	0.49434	0.30681	0.40058	0.14869	0.094443	0.12157	0.20772	0.10213	0.15493
12.874	0.17952	0.11307	0.14629	-0.0042300	-0.10677	-0.055501	0.019255	-0.086333	-0.033539
12.876	0.34096	-0.12910	0.10593	0.068208	-0.29994	-0.11587	0.20772	-0.40044	-0.096360
12.878	0.49434	0.072711	0.28353	0.14869	-0.10677	0.020961	0.14490	-0.086333	0.029282
12.880	0.30060	0.032349	0.16648	-0.0042300	-0.066529	-0.035379	-0.10639	-0.27480	-0.19059
12.882	0.53470	0.15344	0.34407	0.18894	0.054200	0.12157	0.20772	-0.33762	-0.064950
12.884	0.38133	0.42790	0.40461	-0.0042300	0.21517	0.10547	0.019255	0.15239	0.085823
12.886	0.21988	0.22609	0.22298	-0.0042300	0.013957	0.0048635	-0.10639	0.039311	-0.033539
12.888	0.34096	0.30681	0.32389	0.027965	0.054200	0.041083	0.082077	0.10213	0.092105
12.890	0.058429	0.46826	0.26334	-0.12496	0.24737	0.061204	-0.16921	0.15239	-0.0084105
12.892	0.058429	0.032349	0.045389	-0.16520	0.013957	-0.075623	-0.29485	-0.14915	-0.22200
12.894	0.26024	0.34717	0.30371	0.027965	0.13469	0.081325	0.019255	-0.023511	-0.0021280
12.896	0.26024	0.34717	0.30371	0.027965	0.17493	0.10145	-0.043567	-0.086333	-0.064950
12.898	0.41362	0.15344	0.28353	0.027965	0.054200	0.041083	0.082077	-0.14915	-0.033539
12.900	0.69615	0.26645	0.48130	0.26942	0.094443	0.18193	0.38362	0.15239	0.26801
12.902	0.45398	0.22609	0.34003	0.14869	0.054200	0.10145	0.20772	0.039311	0.12352
12.904	0.34096	-0.0080130	0.16648	0.10845	-0.066529	0.020961	0.14490	-0.33762	-0.096361
12.906	0.34096	0.19380	0.26738	0.068208	0.054200	0.061204	0.019255	-0.023511	-0.0021280
12.908	0.026140	-0.088737	-0.031299	-0.084716	-0.066529	-0.075622	-0.16921	-0.086333	-0.12777
12.910	0.21988	0.15344	0.18666	-0.0042300	-0.026286	-0.015258	-0.16921	-0.086333	-0.12777
12.912	0.34096	0.42790	0.38443	0.027965	0.094443	0.061204	-0.043567	0.039311	-0.0021280
12.914	0.17952	0.19380	0.18666	-0.084716	0.013957	-0.035379	-0.23203	-0.023511	-0.12777
12.916	0.45398	0.42790	0.44094	0.10845	0.13469	0.12157	0.14490	0.15239	0.14864
12.918	0.26024	0.46826	0.36425	-0.0042300	0.17493	0.085350	0.082077	0.10213	0.092105
12.920	0.26024	0.22609	0.24316	-0.0042300	0.054200	0.024985	-0.10639	-0.023511	-0.064950
12.922	0.45398	0.30681	0.38039	0.10845	0.13469	0.12157	0.14490	0.10213	0.12352
12.924	0.21988	0.30681	0.26334	-0.044473	0.054200	0.0048635	-0.10639	-0.023511	-0.064950
12.926	0.34096	-0.048375	0.14629	0.027965	-0.13897	-0.055501	-0.043567	-0.33762	-0.19059
12.928	0.57506	0.19380	0.38443	0.18894	0.054200	0.12157	0.14490	-0.023511	0.060693
12.930	0.21988	-0.0080130	0.10593	0.027965	-0.10677	-0.039403	0.019255	-0.14915	-0.064950
12.932	0.45398	0.072711	0.26334	0.027965	-0.066529	-0.019282	0.20772	-0.086333	0.060693
12.934	0.41362	0.34717	0.38039	0.10845	0.094443	0.10145	0.082077	0.15239	0.11723
12.936	0.058429	0.22609	0.14226	-0.044473	0.054200	0.0048635	-0.23203	0.10213	-0.064949
12.938	0.30060	0.26645	0.28353	0.14869	0.013957	0.081325	0.019255	0.10213	0.060694
12.940	0.13915	0.50862	0.32389	-0.044473	0.13469	0.045106	-0.29485	0.21521	-0.039821
12.942	0.058429	0.11307	0.085751	-0.084716	-0.026286	-0.055501	-0.40793	-0.21198	-0.30995
12.944	0.21988	0.26645	0.24316	0.027965	0.094443	0.061204	0.082077	0.039311	0.060694
12.946	0.21988	0.26645	0.24316	-0.044473	0.094443	0.024985	0.019255	-0.023511	-0.0021280
12.948	0.41362	0.11307	0.26335	0.10845	-0.066529	0.020961	-0.043567	-0.33762	-0.19059
12.950	0.65579	0.34717	0.50148	0.22918	0.094443	0.16181	0.25798	-0.086333	0.085822
12.952	0.38133	0.072711	0.22702	0.10845	-0.066529	0.020961	0.019255	-0.21198	-0.096361
12.954	0.53470	-0.0080130	0.26334	0.14869	-0.17921	-0.015258	0.082077	-0.27480	-0.096361
12.956	0.38133	0.22609	0.30371	0.027965	0.094443	0.061204	-0.10639	-0.086333	-0.096361
12.958	-0.014222	0.072711	0.029244	-0.12496	-0.026286	-0.075622	-0.29485	-0.14915	-0.22200
12.960	0.17952	0.072711	0.12611	-0.044473	-0.066529	-0.055501	0.019255	-0.086333	-0.033539
12.962	0.098791	0.34717	0.22298	-0.0042300	0.094443	0.045107	-0.23203	0.21521	-0.0084100
12.964	0.098791	0.19380	0.14629	-0.0042300	-0.066529	-0.035379	-0.16921	-0.023511	-0.096361
12.966	0.41362	0.30681	0.36021	0.14869	0.054200	0.10145	0.082077	0.10213	0.092105
12.968	0.30060	0.42790	0.36425	0.027965	0.17493	0.10145	-0.23203	0.15239	-0.039821
12.970	0.30060	0.30681	0.30371	0.027965	0.17493	0.10145	-0.16921	-0.086333	-0.12777
12.972	0.41362	0.34717	0.38039	0.10845	0.21517	0.16181	0.14490	-0.023511	0.060693
12.974	0.13915	0.15344	0.14630	-0.044473	-0.026286	-0.035379	-0.043567	-0.14915	-0.096361
12.976	0.21988	-0.16139	0.029245	0.027965	-0.21945	-0.095744	-0.10639	-0.40044	-0.25341
12.978	0.45398	0.072711	0.26334	0.14869	-0.066529	0.041082	0.20772	-0.14915	0.029283
12.980	0.26024	-0.088737	0.085751	0.027965	-0.066529	-0.019282	-0.10639	-0.21198	-0.15918
12.982	0.49434	0.032349	0.26334	0.18894	-0.026286	0.081325	0.082077	-0.27480	-0.096361
12.984	0.45398	0.46826	0.46112	0.14869	0.21517	0.18193	0.082077	-0.023511	0.029283
12.986	0.058429	0.19380	0.12611	-0.084716	0.054200	-0.015258	-0.16921	-0.14915	-0.15918
12.988	0.21988	0.19380	0.20684	-0.0042300	0.054200	0.024985	-0.043567	0.039311	-0.0021280
12.990	0.026140	0.42790	0.22702	-0.084716	0.094443	0.0048635	-0.34511	0.21521	-0.064950
12.992	-0.094947	0.11307	0.0090635	-0.12496	-0.026286	-0.075622	-0.34511	-0.14915	-0.24713
12.994	0.17952	0.19380	0.18666	0.027965	0.054200	0.041083	-0.10639	-0.023511	-0.064950
12.996	0.26024	0.22609	0.24316	0.027965	0.13469	0.081325	-0.23203	-0.086333	-0.15918
12.998	0.49434	0.11307	0.30371	0.10845	-0.026286	0.041083	0.082077	-0.21198	-0.064950
13.000	0.61543	0.38754	0.50148	0.18894	0.17493	0.18193	0.32080	0.039311	0.18005
13.002	0.30060	0.15344	0.22702	-0.044473	0.013957	-0.015258	0.082077	-0.086333	-0.0021280
13.004	0.38133	0.032349	0.20684	0.10845	-0.066529	0.020961	0.082077	-0.14915	-0.033539
13.006	0.30060	0.15344	0.22702	0.027965	0.094443	0.061204	-0.043567	-0.086333	-0.064950
13.008	-0.014222	-0.088737	-0.051480	-0.12496	-0.066529	-0.095744	-0.34511	-0.27480	-0.30996
13.010	0.30060	-0.0080130	0.14629	0.068208	-0.026286	0.020961	-0.16921	-0.27480	-0.22200
13.012	0.21988	0.34717	0.28353	-0.0042300	0.13469	0.065228	-0.16921	0.10213	-0.033539
13.014	0.026140	0.15344	0.089788	-0.0042300	0.013957	0.0048635	-0.23203	-0.086333	-0.15918
13.016	0.38133	0.34717	0.36425	0.14869	0.13469	0.14169	0.14490	0.15239	0.14864
13.018	0.13915	0.42790	0.28353	0.068208	0.17493	0.12157	-0.23203	0.21521	-0.0084100
13.020	0.098791	0.19380	0.14629	-0.0042300	-0.026286	-0.015258	-0.23203	-0.023511	-0.12777
13.022	0.34096	0.26645	0.30371	0.10845	0.054200	0.081326	-0.043567	0.039311	-0.0021280
13.024	0.21988	0.072711	0.14629	0.027965	0.013957	0.020961	-0.29485	-0.023511	-0.15918
13.026	0.30060	-0.048375	0.12611	0.027965	-0.13897	-0.055501	0.019255	-0.33762	-0.15918
13.028	0.41362	0.22609	0.31985	0.10845	-0.026286	0.041083	0.14490	-0.21198	-0.033539
13.030	0.26024	0.11307	0.18666	-0.0042300	0.013957	0.0048635	0.082077	-0.14915	-0.033539
13.032	0.41362	-0.0080130	0.20280	0.10845	0.013957	0.061204	0.14490	-0.14915	-0.0021280
13.034	0.34096	0.46826	0.40461	0.068208	0.17493	0.12157	0.082077	0.21521	0.14864
13.036	0.098791	0.15344	0.12611	-0.084716	0.013957	-0.035379	-0.23203	-0.023511	-0.12777
13.038	0.26024	0.26645	0.26334	-0.0042300	0.13469	0.065228	-0.16921	0.15239	-0.0084105
13.040	0.13915	0.38754	0.26335	-0.0042300	0.13469	0.065228	-0.29485	0.21521	-0.039821
13.042	-0.014222	0.072711	0.029244	-0.12496	-0.066529	-0.095744	-0.29485	-0.14915	-0.22200
13.044	0.13915	0.19380	0.16648	-0.0042300	0.013957	0.0048635	-0.043567	-0.023511	-0.033539
13.046	0.098791	0.15344	0.12611	-0.0042300	0.013957	0.0048635	-0.23203	0.039311	-0.096361
13.048	0.30060	0.11307	0.20684	0.10845	-0.10677	0.00083950	0.019255	-0.21198	-0.096361
13.050	0.61543	0.26645	0.44094	0.26942	0.054200	0.16181	0.14490	-0.023511	0.060693
13.052	0.34096	0.19380	0.26738	0.10845	-0.026286	0.041083	-0.10639	-0.023511	-0.064950
13.054	0.41362	-0.048375	0.18262	0.14869	-0.17921	-0.015258	-0.043567	-0.27480	-0.15918
13.056	0.30060	0.22609	0.26334	0.10845	0.094443	0.10145	0.082077	-0.023511	0.029283
13.058	-0.094947	0.032349	-0.031299	-0.20545	-0.026286	-0.11587	-0.23203	-0.27480	-0.25341
13.060	0.13915	0.11307	0.12611	-0.0042300	0.094443	0.045107	-0.10639	-0.086333	-0.096361
13.062	0.098791	0.30681	0.20280	-0.084716	0.094443	0.0048635	-0.043567	0.039311	-0.0021280
13.064	-0.014222	0.19380	0.089788	-0.12496	0.013957	-0.055501	-0.29485	-0.023511	-0.15918
13.066	0.45398	0.34717	0.40058	0.14869	0.13469	0.14169	0.14490	0.15239	0.14864
13.068	0.26024	0.30681	0.28353	0.027965	0.13469	0.081325	-0.043567	0.27803	0.11723
13.070	0.098791	0.19380	0.14629	-0.0042300	0.054200	0.024985	-0.043567	-0.023511	-0.033539
13.072	0.34096	0.34717	0.34407	0.068208	0.21517	0.14169	0.20772	0.039311	0.12352
13.074	0.058429	0.11307	0.085751	-0.044473	0.054200	0.0048635	-0.23203	-0.023511	-0.12777
13.076	0.26024	-0.16139	0.049425	0.068208	-0.17921	-0.055501	-0.043567	-0.21198	-0.12777
13.078	0.38133	-0.0080130	0.18666	0.14869	-0.10677	0.020961	0.082077	-0.023511	0.029283
13.080	0.30060	-0.048375	0.12611	0.027965	-0.13897	-0.055501	0.019255	-0.27480	-0.12777
13.082	0.53470	-0.048375	0.24316	0.14869	-0.10677	0.020961	0.082077	-0.086333	-0.0021280
13.084	0.30060	0.34717	0.32389	0.068208	0.17493	0.12157	0.14490	0.15239	0.14864
13.086	0.026140	0.19380	0.10997	-0.12496	0.094443	-0.015258	-0.16921	-0.14915	-0.15918
13.088	0.13915	0.26645	0.20280	-0.0042300	0.094443	0.045107	-0.043567	-0.023511	-0.033539
13.090	-0.054584	0.38754	0.16648	-0.12496	0.17493	0.024985	-0.23203	0.27803	0.023001
13.092	-0.054584	0.11307	0.029245	-0.084716	-0.066529	-0.075622	-0.23203	-0.023511	-0.12777
13.094	0.21988	0.22609	0.22298	-0.0042300	0.13469	0.065228	0.019255	-0.086333	-0.033539
13.096	0.098791	0.072711	0.085751	-0.0042300	0.054200	0.024985	-0.10639	-0.023511	-0.064950
13.098	0.34096	-0.048375	0.14629	0.10845	-0.066529	0.020961	0.25798	-0.21198	0.023001
13.100	0.49434	0.26645	0.38039	0.26942	0.094443	0.18193	0.44644	0.039311	0.24288
13.102	0.30060	0.19380	0.24720	0.068208	0.054200	0.061204	0.019255	-0.023511	-0.0021280
13.104	0.30060	-0.088737	0.10593	0.068208	-0.13897	-0.035380	0.082077	-0.086333	-0.0021280
13.106	0.30060	0.22609	0.26334	0.068208	0.013957	0.041083	0.082077	0.15239	0.11723
13.108	-0.054584	-0.048375	-0.051479	-0.24569	-0.066529	-0.15611	-0.23203	-0.21198	-0.22200
13.110	0.13915	-0.0080130	0.065571	-0.084716	0.013957	-0.035379	-0.16921	-0.086333	-0.12777
13.112	0.13915	0.22609	0.18262	-0.044473	0.13469	0.045106	0.019255	0.21521	0.11723
13.114	-0.094947	0.22609	0.065570	-0.16520	0.094443	-0.035380	-0.23203	0.039311	-0.096361
13.116	0.34096	0.42790	0.38443	0.10845	0.21517	0.16181	0.14490	0.15239	0.14864
13.118	0.17952	0.38754	0.28353	-0.0042300	0.17493	0.085350	-0.043567	0.21521	0.085823
13.120	0.098791	0.072711	0.085751	-0.044473	-0.026286	-0.035379	0.019255	0.10213	0.060694
13.122	0.21988	0.19380	0.20684	0.027965	0.094443	0.061204	0.25798	0.15239	0.20518
13.124	0.026140	0.072711	0.049425	-0.12496	-0.026286	-0.075622	-0.043567	-0.14915	-0.096361
13.126	0.17952	-0.16139	0.0090635	0.10845	-0.13897	-0.015258	0.082077	-0.27480	-0.096361
13.128	0.34096	0.15344	0.24720	0.22918	-0.026286	0.10145	0.20772	-0.023511	0.092104
13.130	0.098791	-0.0080130	0.045389	0.027965	-0.10677	-0.039403	0.019255	-0.21198	-0.096361
13.132	0.41362	-0.0080130	0.20280	0.22918	-0.066529	0.081326	0.14490	-0.086333	0.029282
13.134	0.21988	0.30681	0.26334	0.027965	0.13469	0.081325	0.082077	0.27803	0.18006
13.136	-0.13531	0.22609	0.045389	-0.16520	0.054200	-0.055501	-0.23203	0.10213	-0.064949
13.138	0.13915	0.19380	0.16648	-0.0042300	0.094443	0.045107	-0.10639	0.039311	-0.033539
13.140	-0.094947	0.42790	0.16648	-0.12496	0.21517	0.045106	-0.40793	0.21521	-0.096360
13.142	-0.054584	0.072711	0.0090635	-0.084716	-0.10677	-0.095744	-0.29485	-0.086333	-0.19059
13.144	0.13915	0.26645	0.20280	-0.0042300	0.094443	0.045107	0.082077	0.039311	0.060694
13.146	0.058429	0.15344	0.10593	-0.084716	0.094443	0.0048635	-0.10639	-0.086333	-0.096361
13.148	0.21988	-0.048375	0.085752	0.027965	0.013957	0.020961	0.14490	-0.21198	-0.033539
13.150	0.38133	0.19380	0.28756	0.18894	0.094443	0.14169	0.38362	0.039311	0.21147
13.152	0.26024	0.032349	0.14629	0.068208	-0.026286	0.020961	0.082077	-0.086333	-0.0021280
13.154	0.26024	-0.20175	0.029244	0.14869	-0.21945	-0.035380	0.019255	-0.27480	-0.12777
13.156	0.21988	0.032349	0.12611	0.10845	0.013957	0.061204	-0.043567	0.039311	-0.0021280
13.158	-0.094947	-0.048375	-0.071661	-0.044473	-0.10677	-0.075622	-0.23203	-0.14915	-0.19059
13.160	0.058429	0.072711	0.065570	-0.084716	0.013957	-0.035379	-0.10639	-0.21198	-0.15918
13.162	-0.054584	0.34717	0.14629	-0.084716	0.17493	0.045106	-0.29485	0.039311	-0.12777
13.164	-0.13531	0.072711	-0.031299	-0.12496	-0.026286	-0.075622	-0.29485	0.039311	-0.12777
13.166	0.17952	0.26645	0.22298	0.068208	0.094443	0.081326	0.019255	0.15239	0.085823
13.168	0.17952	0.30681	0.24316	0.068208	0.17493	0.12157	-0.16921	0.039311	-0.064950
13.170	0.13915	0.11307	0.12611	0.027965	0.094443	0.061204	-0.043567	-0.086333	-0.064950
13.172	0.30060	0.11307	0.20684	0.10845	0.094443	0.10145	0.20772	-0.086333	0.060693
13.174	-0.014222	0.11307	0.049426	-0.12496	0.094443	-0.015258	-0.043567	-0.21198	-0.12777
13.176	0.058429	-0.16139	-0.051480	-0.0042300	-0.10677	-0.055501	-0.043567	-0.27480	-0.15918
13.178	0.26024	0.032349	0.14629	0.068208	0.013957	0.041083	0.082077	0.10213	0.092105
13.180	0.098791	-0.048375	0.025208	0.027965	-0.10677	-0.039403	-0.10639	-0.023511	-0.064950
13.182	0.34096	-0.0080130	0.16648	0.10845	0.054200	0.081326	0.019255	0.039311	0.029283
13.184	0.34096	0.22609	0.28353	0.14869	0.17493	0.16181	0.082077	0.21521	0.14864
13.186	-0.094947	0.11307	0.0090635	-0.12496	-0.026286	-0.075622	-0.10639	-0.086333	-0.096361
