t	g1r1	g1r2	g1ave	g2r1	g2r2	g2ave	g4r1	g4r2	g4ave
10.310	-0.062510	-0.24515	-0.15383	-0.060637	-0.081309	-0.070973	0.060430	-0.013501	0.023465
10.312	-0.34495	0.15026	-0.097342	-0.25378	0.19231	-0.030734	-0.12834	0.11235	-0.0079975
10.314	-0.34495	0.15026	-0.097342	-0.29402	-0.00083200	-0.14743	-0.30453	0.11235	-0.096091
10.316	-0.10286	-0.20480	-0.15383	-0.060637	-0.081309	-0.070973	0.060430	-0.13935	-0.039459
10.318	-0.30460	0.15026	-0.077169	-0.21354	0.16012	-0.026710	-0.19126	0.049423	-0.070920
10.320	-0.10286	-0.043409	-0.073133	-0.060637	-0.081309	-0.070973	0.060430	-0.31553	-0.12755
10.322	0.13116	-0.24515	-0.056994	0.060078	-0.041070	0.0095040	0.24920	-0.25261	-0.0017050
10.324	-0.14321	-0.0030610	-0.073133	-0.17330	0.11988	-0.026711	-0.24160	0.11235	-0.064628
10.326	0.010117	-0.24515	-0.11752	-0.020398	-0.041070	-0.030734	0.060430	-0.20227	-0.070920
10.328	0.010117	0.15026	0.080190	-0.13307	0.079645	-0.026710	-0.065417	0.17527	0.054927
10.330	-0.38530	0.19061	-0.097343	-0.33426	0.23255	-0.050853	-0.30453	0.28853	-0.0079975
10.332	-0.062510	-0.0030610	-0.032785	-0.13307	0.039406	-0.046830	-0.065417	-0.013501	-0.039459
10.334	-0.062510	0.27131	0.10440	-0.092828	0.23255	0.069862	-0.24160	0.28853	0.023464
10.336	-0.30460	-0.0030610	-0.15383	-0.21354	0.079645	-0.066949	-0.24160	-0.013501	-0.12755
10.338	0.050466	-0.39847	-0.17400	-0.020398	-0.19398	-0.10719	-0.0024940	-0.25261	-0.12755
10.340	-0.26425	-0.0030610	-0.13366	-0.17330	-0.00083200	-0.087068	-0.065417	-0.076424	-0.070920
10.342	-0.22390	-0.16445	-0.19418	-0.13307	-0.081309	-0.10719	-0.065417	-0.13935	-0.10238
10.344	0.090814	-0.32585	-0.11752	0.019840	-0.041070	-0.010615	0.12335	-0.25261	-0.064628
10.346	-0.30460	0.15026	-0.077169	-0.092828	0.11988	0.013528	-0.36745	0.23819	-0.064628
10.348	-0.10286	-0.043409	-0.073133	-0.092828	0.079645	-0.0065915	-0.065417	-0.013501	-0.039459
10.350	-0.062510	0.069566	0.0035280	0.019840	0.11988	0.069862	-0.0024940	0.35146	0.17448
10.352	-0.22390	0.19061	-0.016646	-0.21354	0.16012	-0.026710	-0.065417	0.28853	0.11156
10.354	0.010117	-0.12411	-0.056994	-0.020398	-0.041070	-0.030734	-0.0024940	-0.13935	-0.070921
10.356	-0.062510	0.029218	-0.016646	-0.060637	0.11988	0.029623	-0.0024940	0.049423	0.023465
10.358	-0.34495	-0.0030610	-0.17400	-0.25378	0.079645	-0.087068	-0.30453	-0.076424	-0.19048
10.360	-0.14321	-0.20480	-0.17400	-0.092828	-0.12155	-0.10719	-0.065417	-0.25261	-0.15901
10.362	-0.34495	0.15026	-0.097342	-0.25378	0.23255	-0.010615	-0.12834	0.17527	0.023465
10.364	-0.41758	0.10991	-0.15383	-0.29402	0.079645	-0.10719	-0.30453	0.17527	-0.064629
10.366	-0.062510	-0.20480	-0.13366	-0.060637	-0.081309	-0.070973	0.12335	-0.13935	-0.0079975
10.368	-0.26425	0.15026	-0.056994	-0.21354	0.16012	-0.026710	-0.24160	0.28853	0.023464
10.370	-0.18356	-0.20480	-0.19418	-0.092828	-0.00083200	-0.046830	-0.0024940	-0.076424	-0.039459
10.372	0.17151	-0.24515	-0.036820	0.10032	-0.19398	-0.046829	0.18628	-0.31553	-0.064628
10.374	-0.30460	0.10991	-0.097343	-0.17330	0.079645	-0.046830	-0.12834	0.17527	0.023465
10.376	0.050466	-0.20480	-0.077169	0.060078	0.079645	0.069862	-0.0024940	-0.20227	-0.10238
10.378	-0.030231	0.10991	0.039841	-0.092828	0.11988	0.013528	-0.12834	0.17527	0.023465
10.380	-0.45792	0.31166	-0.073134	-0.25378	0.19231	-0.030734	-0.36745	0.28853	-0.039459
10.382	-0.030231	-0.0030610	-0.016646	-0.092828	0.039406	-0.026711	-0.065417	0.17527	0.054927
10.384	-0.18356	0.27131	0.043876	-0.13307	0.23255	0.049742	-0.19126	0.23819	0.023465
10.386	-0.30460	0.069566	-0.11752	-0.21354	-0.00083200	-0.10719	-0.30453	-0.013501	-0.15901
10.388	0.090814	-0.35813	-0.13366	0.019840	-0.15374	-0.066949	-0.065417	-0.25261	-0.15901
10.390	-0.18356	-0.12411	-0.15383	-0.092828	0.079645	-0.0065915	-0.12834	-0.013501	-0.070921
10.392	-0.14321	-0.24515	-0.19418	-0.092828	-0.12155	-0.10719	-0.12834	-0.25261	-0.19048
10.394	0.090814	-0.28550	-0.097343	0.060078	-0.15374	-0.046830	0.12335	-0.25261	-0.064628
10.396	-0.22390	0.19061	-0.016646	-0.17330	0.11988	-0.026711	-0.19126	0.28853	0.048634
10.398	-0.10286	-0.0030610	-0.052959	-0.020398	0.11988	0.049743	-0.19126	-0.013501	-0.10238
10.400	-0.030231	0.15026	0.060016	0.060078	0.079645	0.069862	0.12335	-0.013501	0.054926
10.402	-0.22390	0.19061	-0.016646	-0.092828	0.23255	0.069862	-0.36745	0.41438	0.023465
10.404	-0.030231	-0.20480	-0.11752	0.019840	-0.00083200	0.0095040	0.12335	-0.20227	-0.039459
10.406	-0.062510	-0.0030610	-0.032785	-0.060637	-0.00083200	-0.030734	-0.12834	0.049423	-0.039459
10.408	-0.34495	-0.0030610	-0.17400	-0.21354	0.039406	-0.087068	-0.30453	-0.076424	-0.19048
10.410	-0.062510	-0.24515	-0.15383	-0.060637	-0.081309	-0.070973	-0.065417	-0.076424	-0.070920
10.412	-0.26425	0.10991	-0.077168	-0.25378	0.16012	-0.046829	-0.19126	-0.076424	-0.13384
10.414	-0.41758	0.15026	-0.13366	-0.25378	0.039406	-0.10719	-0.24160	-0.076424	-0.15901
10.416	0.010117	-0.24515	-0.11752	-0.092828	-0.00083200	-0.046830	0.060430	-0.13935	-0.039459
10.418	-0.30460	0.069566	-0.11752	-0.17330	0.11988	-0.026711	-0.19126	0.17527	-0.0079970
10.420	-0.030231	-0.16445	-0.097342	-0.092828	-0.00083200	-0.046830	0.060430	-0.20227	-0.070920
10.422	0.25221	-0.28550	-0.016646	0.060078	-0.081309	-0.010615	0.29954	-0.13935	0.080095
10.424	-0.26425	-0.043409	-0.15383	-0.13307	0.039406	-0.046830	-0.065417	0.17527	0.054927
10.426	0.010117	-0.20480	-0.097343	-0.092828	-0.041070	-0.066949	0.12335	-0.20227	-0.039459
10.428	-0.14321	0.19061	0.023703	-0.13307	0.11988	-0.0065915	-0.065417	0.17527	0.054927
10.430	-0.45792	0.23096	-0.11348	-0.29402	0.27279	-0.010615	-0.36745	0.35146	-0.0079970
10.432	-0.030231	-0.0030610	-0.016646	-0.13307	0.039406	-0.046830	-0.12834	-0.013501	-0.070921
10.434	-0.26425	0.23096	-0.016646	-0.13307	0.23255	0.049742	-0.065417	0.28853	0.11156
10.436	-0.30460	-0.043409	-0.17400	-0.29402	0.039406	-0.12731	-0.30453	0.11235	-0.096091
10.438	0.090814	-0.39847	-0.15383	-0.092828	-0.15374	-0.12328	0.18628	-0.20227	-0.0079970
10.440	-0.18356	-0.083758	-0.13366	-0.13307	0.039406	-0.046830	-0.19126	-0.13935	-0.16531
10.442	-0.10286	-0.24515	-0.17400	-0.17330	-0.041070	-0.10719	-0.19126	-0.25261	-0.22194
10.444	0.050466	-0.39847	-0.17400	0.10032	-0.041070	0.029624	0.18628	-0.25261	-0.033166
10.446	-0.18356	0.069566	-0.056995	-0.21354	0.11988	-0.046830	-0.12834	0.23819	0.054926
10.448	-0.062510	-0.083758	-0.073134	-0.060637	0.079645	0.0095040	0.060430	-0.013501	0.023465
10.450	0.010117	0.15026	0.080190	-0.020398	0.11988	0.049743	0.060430	0.28853	0.17448
10.452	-0.26425	0.27131	0.0035285	-0.17330	0.27279	0.049742	-0.24160	0.35146	0.054926
10.454	-0.030231	-0.16445	-0.097342	0.060078	-0.00083200	0.029623	0.060430	-0.20227	-0.070920
10.456	-0.14321	-0.0030610	-0.073133	-0.092828	0.16012	0.033647	-0.065417	-0.013501	-0.039459
10.458	-0.45792	-0.12411	-0.29101	-0.29402	0.039406	-0.12731	-0.36745	0.11235	-0.12755
10.460	-0.10286	-0.28550	-0.19418	-0.060637	-0.12155	-0.091092	-0.0024940	-0.13935	-0.070921
10.462	-0.38530	0.10991	-0.13769	-0.25378	0.19231	-0.030734	-0.30453	0.23819	-0.033167
10.464	-0.41758	0.029218	-0.19418	-0.25378	0.039406	-0.10719	-0.24160	0.17527	-0.033166
10.466	-0.030231	-0.24515	-0.13769	-0.060637	-0.081309	-0.070973	0.060430	-0.13935	-0.039459
10.468	-0.34495	0.15026	-0.097342	-0.21354	0.16012	-0.026710	-0.19126	0.17527	-0.0079970
10.470	-0.030231	-0.20480	-0.11752	-0.092828	0.039406	-0.026711	0.18628	-0.13935	0.023465
10.472	0.17151	-0.32585	-0.077169	0.019840	-0.12155	-0.050853	0.24920	-0.25261	-0.0017050
10.474	-0.22390	0.029218	-0.097342	-0.17330	0.11988	-0.026711	-0.19126	0.23819	0.023465
10.476	-0.030231	-0.20480	-0.11752	-0.092828	0.039406	-0.026711	0.060430	-0.13935	-0.039459
10.478	-0.30460	0.029218	-0.13769	-0.13307	0.11988	-0.0065915	-0.0024940	0.28853	0.14302
10.480	-0.49827	0.27131	-0.11348	-0.37450	0.23255	-0.070973	-0.30453	0.35146	0.023464
10.482	-0.18356	-0.0030610	-0.093308	-0.21354	0.039406	-0.087068	-0.0024940	0.11235	0.054926
10.484	-0.30460	0.23096	-0.036821	-0.17330	0.31303	0.069862	-0.24160	0.35146	0.054926
10.486	-0.34495	-0.0030610	-0.17400	-0.25378	0.079645	-0.087068	-0.30453	0.049423	-0.12755
10.488	-0.10286	-0.35813	-0.23049	0.019840	-0.15374	-0.066949	0.12335	-0.20227	-0.039459
10.490	-0.22390	-0.12411	-0.17400	-0.13307	0.079645	-0.026710	-0.12834	-0.013501	-0.070921
10.492	-0.22390	-0.24515	-0.23453	-0.17330	-0.15374	-0.16352	-0.12834	-0.13935	-0.13384
10.494	0.050466	-0.28550	-0.11752	0.10032	-0.12155	-0.010615	0.12335	-0.25261	-0.064628
10.496	-0.14321	0.19061	0.023703	-0.092828	0.16012	0.033647	-0.36745	0.23819	-0.064628
10.498	-0.062510	-0.083758	-0.073134	0.019840	0.16012	0.089981	0.060430	-0.013501	0.023465
10.500	0.050466	0.029218	0.039842	0.060078	0.079645	0.069862	0.12335	0.11235	0.11785
10.502	-0.30460	0.15026	-0.077169	-0.17330	0.23255	0.029623	-0.24160	0.28853	0.023464
10.504	-0.030231	-0.20480	-0.11752	0.019840	-0.00083200	0.0095040	0.12335	-0.013501	0.054926
10.506	-0.18356	0.029218	-0.077169	-0.092828	-0.00083200	-0.046830	-0.30453	0.11235	-0.096091
10.508	-0.49827	0.029218	-0.23453	-0.25378	0.079645	-0.087068	-0.36745	-0.076424	-0.22194
10.510	-0.10286	-0.20480	-0.15383	-0.020398	-0.041070	-0.030734	-0.0024940	-0.13935	-0.070921
10.512	-0.34495	0.10991	-0.11752	-0.17330	0.23255	0.029623	-0.12834	0.11235	-0.0079975
10.514	-0.30460	0.069566	-0.11752	-0.21354	-0.041070	-0.12731	-0.19126	0.11235	-0.039459
10.516	-0.030231	-0.24515	-0.13769	0.060078	-0.041070	0.0095040	0.060430	-0.013501	0.023465
10.518	-0.30460	0.029218	-0.13769	-0.13307	0.19231	0.029623	-0.12834	0.17527	0.023465
10.520	-0.062510	-0.12411	-0.093308	0.019840	-0.041070	-0.010615	0.060430	-0.25261	-0.096090
10.522	0.050466	-0.32585	-0.13769	0.10032	-0.081309	0.0095040	0.18628	-0.31553	-0.064628
10.524	-0.26425	-0.0030610	-0.13366	-0.13307	0.11988	-0.0065915	-0.12834	0.11235	-0.0079975
10.526	0.010117	-0.20480	-0.097343	-0.060637	-0.00083200	-0.030734	0.060430	-0.25261	-0.096090
10.528	-0.18356	0.15026	-0.016646	-0.060637	0.11988	0.029623	-0.0024940	0.23819	0.11785
10.530	-0.34495	0.23096	-0.056994	-0.25378	0.31303	0.029624	-0.36745	0.28853	-0.039459
10.532	-0.18356	-0.083758	-0.13366	-0.060637	0.11988	0.029623	0.060430	-0.076424	-0.0079970
10.534	-0.26425	0.27131	0.0035285	-0.17330	0.23255	0.029623	-0.12834	0.17527	0.023465
10.536	-0.30460	-0.0030610	-0.15383	-0.33426	0.039406	-0.14743	-0.19126	-0.013501	-0.10238
10.538	-0.062510	-0.32585	-0.19418	-0.060637	-0.081309	-0.070973	0.18628	-0.20227	-0.0079970
10.540	-0.18356	-0.043409	-0.11348	-0.25378	0.11988	-0.066949	-0.24160	-0.013501	-0.12755
10.542	-0.30460	-0.24515	-0.27488	-0.17330	-0.12155	-0.14743	-0.0024940	-0.20227	-0.10238
10.544	0.050466	-0.35813	-0.15383	0.060078	-0.041070	0.0095040	0.12335	-0.076424	0.023464
10.546	-0.18356	0.10991	-0.036821	-0.13307	0.11988	-0.0065915	-0.12834	0.28853	0.080095
10.548	-0.062510	-0.0030610	-0.032785	0.019840	-0.00083200	0.0095040	0.12335	-0.076424	0.023464
10.550	0.17151	0.10991	0.14071	0.060078	0.16012	0.11010	0.060430	0.11235	0.086388
10.552	-0.26425	0.19061	-0.036820	-0.13307	0.23255	0.049742	-0.19126	0.28853	0.048634
10.554	-0.030231	-0.24515	-0.13769	0.060078	-0.041070	0.0095040	0.060430	-0.25261	-0.096090
10.556	-0.22390	-0.0030610	-0.11348	-0.17330	0.039406	-0.066949	-0.19126	-0.013501	-0.10238
10.558	-0.49827	-0.16445	-0.33136	-0.17330	0.039406	-0.066949	-0.24160	0.049423	-0.096090
10.560	-0.10286	-0.28550	-0.19418	-0.092828	-0.12155	-0.10719	-0.065417	-0.13935	-0.10238
10.562	-0.34495	0.23096	-0.056994	-0.17330	0.19231	0.0095040	-0.36745	0.17527	-0.096090
10.564	-0.34495	0.069566	-0.13769	-0.21354	0.16012	-0.026710	-0.065417	0.049423	-0.0079970
10.566	-0.10286	-0.28550	-0.19418	-0.060637	0.039406	-0.010615	0.12335	-0.25261	-0.064628
10.568	-0.30460	0.069566	-0.11752	-0.13307	0.11988	-0.0065915	0.12335	0.11235	0.11785
10.570	-0.10286	-0.16445	-0.13366	-0.020398	-0.041070	-0.030734	0.060430	-0.13935	-0.039459
10.572	0.010117	-0.39847	-0.19418	0.10032	-0.081309	0.0095040	0.24920	-0.13935	0.054926
10.574	-0.26425	0.069566	-0.097342	-0.13307	0.079645	-0.026710	-0.065417	0.17527	0.054927
10.576	-0.18356	-0.16445	-0.17400	0.019840	-0.00083200	0.0095040	-0.0024940	-0.13935	-0.070921
10.578	-0.14321	0.029218	-0.056994	-0.020398	0.19231	0.085957	0.060430	0.049423	0.054926
10.580	-0.41758	0.23096	-0.093308	-0.21354	0.31303	0.049743	-0.30453	0.28853	-0.0079975
10.582	-0.18356	-0.0030610	-0.093308	0.019840	0.079645	0.049743	-0.0024940	-0.013501	-0.0079975
10.584	-0.22390	0.19061	-0.016646	-0.092828	0.27279	0.089980	-0.19126	0.28853	0.048634
10.586	-0.53862	-0.083758	-0.31119	-0.25378	0.11988	-0.066949	-0.36745	-0.013501	-0.19048
10.588	-0.062510	-0.39847	-0.23049	0.060078	-0.15374	-0.046830	0.060430	-0.25261	-0.096090
10.590	-0.34495	-0.043409	-0.19418	-0.17330	0.079645	-0.046830	-0.12834	-0.013501	-0.070921
10.592	-0.34495	-0.24515	-0.29505	-0.092828	-0.041070	-0.066949	-0.12834	-0.13935	-0.13384
10.594	0.13116	-0.28550	-0.077169	0.060078	-0.041070	0.0095040	0.24920	-0.20227	0.023465
10.596	-0.34495	0.15026	-0.097342	-0.092828	0.23255	0.069862	-0.12834	0.23819	0.054926
10.598	-0.030231	-0.083758	-0.056994	0.060078	0.19231	0.12619	0.12335	0.049423	0.086388
10.600	0.050466	-0.043409	0.0035285	-0.020398	0.11988	0.049743	0.12335	0.23819	0.18077
10.602	-0.26425	0.19061	-0.036820	-0.020398	0.16012	0.069862	-0.12834	0.35146	0.11156
10.604	0.050466	-0.12411	-0.036820	0.10032	-0.00083200	0.049743	-0.0024940	-0.013501	-0.0079975
10.606	-0.22390	-0.043409	-0.13366	0.019840	0.11988	0.069862	-0.065417	0.049423	-0.0079970
10.608	-0.38530	-0.043409	-0.21435	-0.13307	0.079645	-0.026710	-0.30453	-0.013501	-0.15901
10.610	-0.14321	-0.28550	-0.21435	-0.020398	-0.081309	-0.050853	-0.12834	-0.25261	-0.19048
10.612	-0.34495	0.029218	-0.15787	-0.060637	0.23255	0.085957	-0.12834	0.17527	0.023465
10.614	-0.38530	-0.083758	-0.23453	-0.060637	0.039406	-0.010615	-0.30453	0.049423	-0.12755
10.616	-0.062510	-0.16445	-0.11348	0.060078	-0.041070	0.0095040	0.18628	0.049423	0.11785
10.618	-0.18356	0.10991	-0.036821	-0.060637	0.27279	0.10608	-0.065417	0.11235	0.023465
10.620	-0.10286	-0.20480	-0.15383	-0.020398	0.039406	0.0095040	0.12335	-0.13935	-0.0079975
10.622	0.090814	-0.28550	-0.097343	0.10032	-0.081309	0.0095040	0.29954	-0.13935	0.080095
10.624	-0.26425	0.069566	-0.097342	-0.092828	0.16012	0.033647	-0.065417	0.28853	0.11156
10.626	-0.18356	-0.20480	-0.19418	0.060078	0.039406	0.049742	-0.0024940	-0.13935	-0.070921
10.628	-0.10286	0.10991	0.0035280	0.019840	0.079645	0.049743	0.12335	0.23819	0.18077
10.630	-0.49827	0.31166	-0.093308	-0.13307	0.23255	0.049742	-0.30453	0.35146	0.023464
10.632	-0.14321	-0.043409	-0.093308	0.019840	0.11988	0.069862	0.060430	-0.013501	0.023465
10.634	-0.14321	0.23096	0.043876	-0.092828	0.27279	0.089980	-0.12834	0.23819	0.054926
10.636	-0.49827	-0.0030610	-0.25067	-0.17330	0.039406	-0.066949	-0.30453	-0.013501	-0.15901
10.638	0.010117	-0.32585	-0.15787	0.060078	-0.081309	-0.010615	0.060430	-0.20227	-0.070920
10.640	-0.38530	-0.043409	-0.21435	-0.13307	0.16012	0.013528	-0.19126	0.11235	-0.039459
10.642	-0.22390	-0.24515	-0.23453	-0.060637	-0.12155	-0.091092	-0.12834	-0.25261	-0.19048
10.644	0.13116	-0.28550	-0.077169	0.019840	-0.12155	-0.050853	0.18628	-0.076424	0.054926
10.646	-0.34495	0.15026	-0.097342	-0.092828	0.19231	0.049742	-0.0024940	0.17527	0.086388
10.648	0.050466	-0.0030610	0.023703	-0.020398	0.11988	0.049743	0.060430	-0.013501	0.023465
10.650	0.050466	0.15026	0.10036	0.019840	0.16012	0.089981	0.29954	0.17527	0.23740
10.652	-0.30460	0.23096	-0.036821	-0.060637	0.35327	0.14631	-0.19126	0.47730	0.14302
10.654	0.010117	-0.20480	-0.097343	0.019840	0.039406	0.029623	0.12335	-0.20227	-0.039459
10.656	-0.26425	-0.0030610	-0.13366	0.060078	-0.00083200	0.029623	-0.065417	0.17527	0.054927
10.658	-0.34495	-0.0030610	-0.17400	-0.13307	0.039406	-0.046830	-0.30453	0.11235	-0.096091
10.660	-0.14321	-0.28550	-0.21435	0.10032	-0.081309	0.0095040	-0.0024940	-0.25261	-0.12755
10.662	-0.34495	0.23096	-0.056994	-0.020398	0.16012	0.069862	-0.12834	0.049423	-0.039459
10.664	-0.34495	0.029218	-0.15787	-0.13307	0.079645	-0.026710	-0.30453	-0.013501	-0.15901
10.666	-0.030231	-0.32585	-0.17804	0.14055	-0.00083200	0.069861	0.18628	-0.20227	-0.0079970
10.668	-0.22390	0.029218	-0.097342	-0.060637	0.16012	0.049743	-0.19126	0.11235	-0.039459
10.670	-0.14321	-0.12411	-0.13366	0.060078	-0.081309	-0.010615	0.18628	-0.13935	0.023465
10.672	0.090814	-0.28550	-0.097343	0.14055	-0.00083200	0.069861	0.29954	-0.076424	0.11156
10.674	-0.34495	0.069566	-0.13769	-0.17330	0.27279	0.049742	-0.12834	0.17527	0.023465
10.676	-0.10286	-0.12411	-0.11348	-0.020398	0.039406	0.0095040	0.24920	-0.13935	0.054926
10.678	-0.14321	0.029218	-0.056994	-0.020398	0.16012	0.069862	-0.0024940	0.11235	0.054926
10.680	-0.49827	0.19061	-0.15383	-0.13307	0.27279	0.069862	-0.24160	0.47730	0.11785
10.682	-0.14321	-0.083758	-0.11348	0.060078	0.039406	0.049742	-0.0024940	-0.13935	-0.070921
10.684	-0.38530	0.27131	-0.056994	-0.092828	0.19231	0.049742	-0.065417	0.23819	0.086388
10.686	-0.49827	-0.083758	-0.29101	-0.092828	0.079645	-0.0065915	-0.24160	-0.013501	-0.12755
10.688	-0.030231	-0.39847	-0.21435	0.060078	-0.12155	-0.030734	0.12335	-0.25261	-0.064628
10.690	-0.41758	-0.0030610	-0.21032	-0.020398	0.079645	0.029624	-0.30453	-0.13935	-0.22194
10.692	-0.26425	-0.24515	-0.25470	-0.060637	-0.00083200	-0.030734	-0.24160	-0.13935	-0.19048
10.694	0.010117	-0.35813	-0.17401	0.10032	-0.00083200	0.049743	0.18628	-0.076424	0.054926
10.696	-0.26425	0.15026	-0.056994	-0.020398	0.23255	0.10608	-0.065417	0.17527	0.054927
10.698	0.010117	-0.0030610	0.0035280	0.019840	0.11988	0.069862	0.060430	-0.013501	0.023465
10.700	0.050466	-0.0030610	0.023703	0.14055	0.11988	0.13022	0.18628	0.23819	0.21224
10.702	-0.26425	0.27131	0.0035285	-0.020398	0.23255	0.10608	-0.19126	0.23819	0.023465
10.704	-0.030231	-0.083758	-0.056994	0.10032	0.079645	0.089981	0.18628	-0.013501	0.086388
10.706	-0.22390	0.029218	-0.097342	0.10032	0.19231	0.14631	0.060430	0.049423	0.054926
10.708	-0.41758	-0.12411	-0.27084	-0.17330	0.11988	-0.026711	-0.36745	0.11235	-0.12755
10.710	-0.10286	-0.32585	-0.21435	0.14055	-0.041070	0.049742	0.18628	-0.20227	-0.0079970
10.712	-0.30460	0.10991	-0.097343	0.019840	0.19231	0.10608	-0.36745	0.28853	-0.039459
10.714	-0.38530	-0.083758	-0.23453	-0.020398	0.079645	0.029624	-0.19126	0.049423	-0.070920
10.716	-0.030231	-0.20480	-0.11752	0.29346	-0.041070	0.12620	0.12335	-0.076424	0.023464
10.718	-0.30460	0.15026	-0.077169	-0.020398	0.23255	0.10608	-0.12834	0.11235	-0.0079975
10.720	-0.062510	-0.28550	-0.17401	0.18079	-0.00083200	0.089981	0.060430	-0.13935	-0.039459
10.722	0.13116	-0.35813	-0.11348	0.18079	-0.081309	0.049743	0.060430	-0.20227	-0.070920
10.724	-0.26425	0.069566	-0.097342	-0.020398	0.16012	0.069862	-0.19126	0.17527	-0.0079970
10.726	-0.030231	-0.12411	-0.077169	0.14055	0.11988	0.13022	0.18628	-0.076424	0.054926
10.728	-0.18356	0.029218	-0.077169	0.019840	0.19231	0.10608	0.060430	0.23819	0.14931
10.730	-0.41758	0.27131	-0.073133	-0.17330	0.27279	0.049742	-0.12834	0.28853	0.080095
10.732	-0.062510	-0.083758	-0.073134	0.060078	0.16012	0.11010	0.12335	0.11235	0.11785
10.734	-0.30460	0.19061	-0.056994	-0.020398	0.27279	0.12620	-0.065417	0.41438	0.17448
10.736	-0.38530	-0.043409	-0.21435	-0.060637	-0.00083200	-0.030734	-0.065417	0.11235	0.023465
10.738	-0.10286	-0.32585	-0.21435	0.14055	-0.12155	0.0095040	0.18628	-0.25261	-0.033166
10.740	-0.38530	-0.0030610	-0.19418	-0.020398	0.11988	0.049743	-0.0024940	0.11235	0.054926
10.742	-0.18356	-0.28550	-0.23453	-0.020398	-0.12155	-0.070973	-0.065417	-0.31553	-0.19048
10.744	-0.030231	-0.24515	-0.13769	0.14055	-0.041070	0.049742	0.29954	-0.13935	0.080095
10.746	-0.22390	0.15026	-0.036820	-0.020398	0.31303	0.14632	-0.19126	0.17527	-0.0079970
10.748	-0.10286	-0.043409	-0.073133	0.060078	0.079645	0.069862	0.18628	0.11235	0.14931
10.750	0.010117	0.10991	0.060015	0.18079	0.19231	0.18655	0.12335	0.23819	0.18077
10.752	-0.26425	0.27131	0.0035285	-0.17330	0.27279	0.049742	-0.12834	0.41438	0.14302
10.754	-0.030231	-0.20480	-0.11752	0.14055	0.11988	0.13022	0.24920	-0.076424	0.086388
10.756	-0.062510	-0.043409	-0.052960	-0.092828	0.079645	-0.0065915	-0.065417	0.049423	-0.0079970
10.758	-0.45792	0.029218	-0.21435	-0.13307	0.079645	-0.026710	-0.065417	0.11235	0.023465
10.760	-0.10286	-0.24515	-0.17400	0.060078	0.079645	0.069862	0.12335	-0.20227	-0.039459
10.762	-0.30460	0.19061	-0.056994	-0.060637	0.16012	0.049743	-0.065417	0.11235	0.023465
10.764	-0.34495	-0.0030610	-0.17400	0.019840	0.11988	0.069862	-0.0024940	0.11235	0.054926
10.766	0.090814	-0.20480	-0.056995	0.18079	-0.00083200	0.089981	0.12335	-0.013501	0.054926
10.768	-0.26425	0.069566	-0.097342	0.060078	0.19231	0.12619	-0.12834	0.28853	0.080095
10.770	-0.062510	-0.20480	-0.13366	0.22103	-0.12155	0.049742	0.24920	-0.13935	0.054926
10.772	0.050466	-0.28550	-0.11752	0.18079	-0.041070	0.069862	0.12335	-0.13935	-0.0079975
10.774	-0.30460	0.029218	-0.13769	0.060078	0.19231	0.12619	0.060430	0.17527	0.11785
10.776	-0.062510	-0.16445	-0.11348	0.10032	-0.081309	0.0095040	-0.065417	-0.20227	-0.13384
10.778	-0.18356	0.029218	-0.077169	0.10032	0.079645	0.089981	-0.065417	0.049423	-0.0079970
10.780	-0.41758	0.27131	-0.073133	-0.092828	0.27279	0.089980	-0.19126	0.35146	0.080096
10.782	-0.18356	-0.0030610	-0.093308	-0.020398	0.11988	0.049743	0.12335	0.049423	0.086388
10.784	-0.26425	0.23096	-0.016646	-0.020398	0.23255	0.10608	0.12335	0.17527	0.14931
10.786	-0.38530	-0.0030610	-0.19418	-0.13307	0.16012	0.013528	-0.12834	0.049423	-0.039459
10.788	-0.062510	-0.43882	-0.25067	0.10032	-0.00083200	0.049743	0.24920	-0.20227	0.023465
10.790	-0.30460	-0.043409	-0.17400	-0.060637	0.079645	0.0095040	-0.0024940	0.049423	0.023465
10.792	-0.41758	-0.28550	-0.35154	-0.020398	-0.081309	-0.050853	-0.0024940	-0.13935	-0.070921
10.794	0.050466	-0.24515	-0.097342	0.22103	-0.081309	0.069862	0.29954	-0.013501	0.14302
10.796	-0.30460	0.19061	-0.056994	0.019840	0.19231	0.10608	-0.0024940	0.17527	0.086388
10.798	-0.10286	0.029218	-0.036820	0.14055	-0.00083200	0.069861	0.18628	-0.076424	0.054926
10.800	0.050466	0.10991	0.080190	0.18079	0.16012	0.17046	0.24920	0.23819	0.24370
10.802	-0.45792	0.19061	-0.13366	-0.060637	0.31303	0.12620	-0.19126	0.17527	-0.0079970
10.804	-0.062510	-0.083758	-0.073134	0.18079	0.039406	0.11010	0.18628	-0.076424	0.054926
10.806	-0.30460	-0.043409	-0.17400	-0.020398	0.11988	0.049743	-0.065417	-0.013501	-0.039459
10.808	-0.49827	-0.043409	-0.27084	-0.092828	0.079645	-0.0065915	-0.24160	0.11235	-0.064628
10.810	-0.062510	-0.28550	-0.17401	0.060078	0.039406	0.049742	0.12335	-0.20227	-0.039459
10.812	-0.38530	0.19061	-0.097343	-0.092828	0.079645	-0.0065915	-0.065417	0.11235	0.023465
10.814	-0.26425	0.029218	-0.11752	-0.060637	0.079645	0.0095040	-0.0024940	0.17527	0.086388
